antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_name,antecedent_items,n_items,cluster
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.125,0.05,0.5441176470588235,4.352941176470588,1.0,0.0385135135135135,1.9193548387096773,0.8482142857142856,0.2995951417004048,0.4789915966386554,0.4720588235294117,"JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan → MonthlyIncome_bin_nan, AttritionLabel_Leave","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'Age_bin_nan', 'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.125,0.05,0.5441176470588235,4.352941176470588,1.0,0.0385135135135135,1.9193548387096773,0.8482142857142856,0.2995951417004048,0.4789915966386554,0.4720588235294117,"JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan → Age_bin_nan, MonthlyIncome_bin_nan, AttritionLabel_Leave","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'Age_bin_nan', 'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.125,0.0918918918918919,0.05,0.4,4.352941176470588,1.0,0.0385135135135135,1.5135135135135136,0.8803088803088803,0.2995951417004048,0.3392857142857143,0.4720588235294117,"Age_bin_nan, MonthlyIncome_bin_nan, AttritionLabel_Leave → JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('Age_bin_nan'"", ""'MonthlyIncome_bin_nan'"", ""'AttritionLabel_Leave')""]",3,1
"frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.125,0.0918918918918919,0.05,0.4,4.352941176470588,1.0,0.0385135135135135,1.5135135135135136,0.8803088803088803,0.2995951417004048,0.3392857142857143,0.4720588235294117,"MonthlyIncome_bin_nan, AttritionLabel_Leave → JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('MonthlyIncome_bin_nan'"", ""'AttritionLabel_Leave')""]",2,4
"frozenset({'Age_bin_nan', 'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})","frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.125,0.0986486486486486,0.0533783783783783,0.427027027027027,4.328767123287672,1.0,0.0410472972972973,1.57311320754717,0.8788426763110307,0.3134920634920635,0.3643178410794603,0.484061458718993,"Age_bin_nan, MonthlyIncome_bin_nan, AttritionLabel_Leave → TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('Age_bin_nan'"", ""'MonthlyIncome_bin_nan'"", ""'AttritionLabel_Leave')""]",3,1
"frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})","frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.125,0.0986486486486486,0.0533783783783783,0.427027027027027,4.328767123287672,1.0,0.0410472972972973,1.57311320754717,0.8788426763110307,0.3134920634920635,0.3643178410794603,0.484061458718993,"MonthlyIncome_bin_nan, AttritionLabel_Leave → Age_bin_nan, TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('MonthlyIncome_bin_nan'"", ""'AttritionLabel_Leave')""]",2,4
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})",0.0986486486486486,0.125,0.0533783783783783,0.541095890410959,4.328767123287672,1.0,0.0410472972972973,1.906716417910448,0.8531493746797488,0.3134920634920635,0.4755381604696674,0.484061458718993,"TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → MonthlyIncome_bin_nan, AttritionLabel_Leave","[""frozenset('TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})",0.0986486486486486,0.125,0.0533783783783783,0.541095890410959,4.328767123287672,1.0,0.0410472972972973,1.906716417910448,0.8531493746797488,0.3134920634920635,0.4755381604696674,0.484061458718993,"Age_bin_nan, TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → MonthlyIncome_bin_nan, AttritionLabel_Leave","[""frozenset('Age_bin_nan'"", ""'TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",4,0
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'Age_bin_nan', 'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})",0.0986486486486486,0.125,0.0533783783783783,0.541095890410959,4.328767123287672,1.0,0.0410472972972973,1.906716417910448,0.8531493746797488,0.3134920634920635,0.4755381604696674,0.484061458718993,"TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → Age_bin_nan, MonthlyIncome_bin_nan, AttritionLabel_Leave","[""frozenset('TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})","frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.125,0.0986486486486486,0.0533783783783783,0.427027027027027,4.328767123287672,1.0,0.0410472972972973,1.57311320754717,0.8788426763110307,0.3134920634920635,0.3643178410794603,0.484061458718993,"MonthlyIncome_bin_nan, AttritionLabel_Leave → TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('MonthlyIncome_bin_nan'"", ""'AttritionLabel_Leave')""]",2,4
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})",0.1087837837837837,0.1054054054054054,0.0493243243243243,0.453416149068323,4.30164038859691,1.0,0.0378579254930606,1.6367014742014745,0.8612169867167946,0.2991803278688524,0.3890150306806028,0.4606824335085204,"TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.1054054054054054,0.1087837837837837,0.0493243243243243,0.4679487179487179,4.30164038859691,1.0,0.0378579254930606,1.675056984695539,0.8579646567065349,0.2991803278688524,0.403005384809782,0.4606824335085204,"JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True → TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})",0.1087837837837837,0.1054054054054054,0.0493243243243243,0.453416149068323,4.30164038859691,1.0,0.0378579254930606,1.6367014742014745,0.8612169867167946,0.2991803278688524,0.3890150306806028,0.4606824335085204,"Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True","[""frozenset('Age_bin_nan'"", ""'TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",4,6
"frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.1054054054054054,0.1087837837837837,0.0493243243243243,0.4679487179487179,4.30164038859691,1.0,0.0378579254930606,1.675056984695539,0.8579646567065349,0.2991803278688524,0.403005384809782,0.4606824335085204,"Age_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True → TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('Age_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True')""]",4,0
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.1087837837837837,0.1054054054054054,0.0493243243243243,0.453416149068323,4.30164038859691,1.0,0.0378579254930606,1.6367014742014745,0.8612169867167946,0.2991803278688524,0.3890150306806028,0.4606824335085204,"TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})",0.1087837837837837,0.1054054054054054,0.0493243243243243,0.453416149068323,4.30164038859691,1.0,0.0378579254930606,1.6367014742014745,0.8612169867167946,0.2991803278688524,0.3890150306806028,0.4606824335085204,"TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → Age_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})","frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.1054054054054054,0.1087837837837837,0.0493243243243243,0.4679487179487179,4.30164038859691,1.0,0.0378579254930606,1.675056984695539,0.8579646567065349,0.2991803278688524,0.403005384809782,0.4606824335085204,"JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True → Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.1054054054054054,0.1087837837837837,0.0493243243243243,0.4679487179487179,4.30164038859691,1.0,0.0378579254930606,1.675056984695539,0.8579646567065349,0.2991803278688524,0.403005384809782,0.4606824335085204,"JobLevel_-0.963503753471408, OverTime_Yes_True → Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",2,0
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.1087837837837837,0.1054054054054054,0.0493243243243243,0.453416149068323,4.30164038859691,1.0,0.0378579254930606,1.6367014742014745,0.8612169867167946,0.2991803278688524,0.3890150306806028,0.4606824335085204,"TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → Age_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.1054054054054054,0.1087837837837837,0.0493243243243243,0.4679487179487179,4.30164038859691,1.0,0.0378579254930606,1.675056984695539,0.8579646567065349,0.2991803278688524,0.403005384809782,0.4606824335085204,"Age_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('Age_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.1087837837837837,0.1054054054054054,0.0493243243243243,0.453416149068323,4.30164038859691,1.0,0.0378579254930606,1.6367014742014745,0.8612169867167946,0.2991803278688524,0.3890150306806028,0.4606824335085204,"Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('Age_bin_nan'"", ""'TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",4,6
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.1054054054054054,0.1087837837837837,0.0493243243243243,0.4679487179487179,4.30164038859691,1.0,0.0378579254930606,1.675056984695539,0.8579646567065349,0.2991803278688524,0.403005384809782,0.4606824335085204,"JobLevel_-0.963503753471408, OverTime_Yes_True → TotalWorkingYears_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",2,0
"frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})",0.1054054054054054,0.125,0.0554054054054054,0.5256410256410257,4.205128205128205,1.0,0.0422297297297297,1.8445945945945947,0.8520005894922997,0.3166023166023166,0.4578754578754579,0.4844421344421344,"Age_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → MonthlyIncome_bin_nan, AttritionLabel_Leave","[""frozenset('Age_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'AttritionLabel_Leave', 'MonthlyIncome_bin_nan'})",0.1054054054054054,0.125,0.0554054054054054,0.5256410256410257,4.205128205128205,1.0,0.0422297297297297,1.8445945945945947,0.8520005894922997,0.3166023166023166,0.4578754578754579,0.4844421344421344,"JobLevel_-0.963503753471408, OverTime_Yes_True → AttritionLabel_Leave, MonthlyIncome_bin_nan","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",2,0
"frozenset({'Age_bin_nan', 'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.125,0.1054054054054054,0.0554054054054054,0.4432432432432432,4.205128205128205,1.0,0.0422297297297297,1.6067961165048543,0.8710801393728222,0.3166023166023166,0.3776435045317221,0.4844421344421344,"Age_bin_nan, MonthlyIncome_bin_nan, AttritionLabel_Leave → JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('Age_bin_nan'"", ""'MonthlyIncome_bin_nan'"", ""'AttritionLabel_Leave')""]",3,1
"frozenset({'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})","frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.125,0.1054054054054054,0.0554054054054054,0.4432432432432432,4.205128205128205,1.0,0.0422297297297297,1.6067961165048543,0.8710801393728222,0.3166023166023166,0.3776435045317221,0.4844421344421344,"MonthlyIncome_bin_nan, AttritionLabel_Leave → Age_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('MonthlyIncome_bin_nan'"", ""'AttritionLabel_Leave')""]",2,4
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'Age_bin_nan', 'MonthlyIncome_bin_nan', 'AttritionLabel_Leave'})",0.1054054054054054,0.125,0.0554054054054054,0.5256410256410257,4.205128205128205,1.0,0.0422297297297297,1.8445945945945947,0.8520005894922997,0.3166023166023166,0.4578754578754579,0.4844421344421344,"JobLevel_-0.963503753471408, OverTime_Yes_True → Age_bin_nan, MonthlyIncome_bin_nan, AttritionLabel_Leave","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",2,0
"frozenset({'AttritionLabel_Leave', 'MonthlyIncome_bin_nan'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.125,0.1054054054054054,0.0554054054054054,0.4432432432432432,4.205128205128205,1.0,0.0422297297297297,1.6067961165048543,0.8710801393728222,0.3166023166023166,0.3776435045317221,0.4844421344421344,"AttritionLabel_Leave, MonthlyIncome_bin_nan → JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('AttritionLabel_Leave'"", ""'MonthlyIncome_bin_nan')""]",2,1
"frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.1277027027027027,0.0918918918918919,0.0493243243243243,0.3862433862433863,4.203236850295674,1.0,0.0375894813732651,1.479589934762349,0.8736563988837368,0.2896825396825397,0.3241370622323003,0.4615040460628696,"Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave → JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('Age_bin_nan'"", ""'TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave')""]",3,1
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})","frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.1277027027027027,0.0918918918918919,0.0493243243243243,0.3862433862433863,4.203236850295674,1.0,0.0375894813732651,1.479589934762349,0.8736563988837368,0.2896825396825397,0.3241370622323003,0.4615040460628696,"TotalWorkingYears_bin_nan, AttritionLabel_Leave → Age_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave')""]",2,1
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})","frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.1277027027027027,0.0918918918918919,0.0493243243243243,0.3862433862433863,4.203236850295674,1.0,0.0375894813732651,1.479589934762349,0.8736563988837368,0.2896825396825397,0.3241370622323003,0.4615040460628696,"TotalWorkingYears_bin_nan, AttritionLabel_Leave → JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave')""]",2,1
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})","frozenset({'OverTime_Yes_True', 'YearsAtCompany_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})",0.1277027027027027,0.0918918918918919,0.0493243243243243,0.3862433862433863,4.203236850295674,1.0,0.0375894813732651,1.479589934762349,0.8736563988837368,0.2896825396825397,0.3241370622323003,0.4615040460628696,"TotalWorkingYears_bin_nan, AttritionLabel_Leave → OverTime_Yes_True, YearsAtCompany_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, Age_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave')""]",2,1
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})","frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.1277027027027027,0.0918918918918919,0.0493243243243243,0.3862433862433863,4.203236850295674,1.0,0.0375894813732651,1.479589934762349,0.8736563988837368,0.2896825396825397,0.3241370622323003,0.4615040460628696,"TotalWorkingYears_bin_nan, AttritionLabel_Leave → JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave')""]",2,1
"frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})","frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.1277027027027027,0.0918918918918919,0.0493243243243243,0.3862433862433863,4.203236850295674,1.0,0.0375894813732651,1.479589934762349,0.8736563988837368,0.2896825396825397,0.3241370622323003,0.4615040460628696,"Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave → JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('Age_bin_nan'"", ""'TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave')""]",3,1
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.1277027027027027,0.0493243243243243,0.5367647058823529,4.203236850295673,1.0,0.0375894813732651,1.883054483054483,0.8392041748206133,0.2896825396825397,0.4689479199890645,0.4615040460628696,"JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan → Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.1277027027027027,0.0493243243243243,0.5367647058823529,4.203236850295673,1.0,0.0375894813732651,1.883054483054483,0.8392041748206133,0.2896825396825397,0.4689479199890645,0.4615040460628696,"JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan → TotalWorkingYears_bin_nan, AttritionLabel_Leave","[""frozenset('JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.1277027027027027,0.0493243243243243,0.5367647058823529,4.203236850295673,1.0,0.0375894813732651,1.883054483054483,0.8392041748206133,0.2896825396825397,0.4689479199890645,0.4615040460628696,"JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan → Age_bin_nan, TotalWorkingYears_bin_nan, AttritionLabel_Leave","[""frozenset('JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",4,6
"frozenset({'OverTime_Yes_True', 'YearsAtCompany_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.1277027027027027,0.0493243243243243,0.5367647058823529,4.203236850295673,1.0,0.0375894813732651,1.883054483054483,0.8392041748206133,0.2896825396825397,0.4689479199890645,0.4615040460628696,"OverTime_Yes_True, YearsAtCompany_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, Age_bin_nan → TotalWorkingYears_bin_nan, AttritionLabel_Leave","[""frozenset('OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'Age_bin_nan')""]",5,2
"frozenset({'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.1277027027027027,0.0493243243243243,0.5367647058823529,4.203236850295673,1.0,0.0375894813732651,1.883054483054483,0.8392041748206133,0.2896825396825397,0.4689479199890645,0.4615040460628696,"JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan → TotalWorkingYears_bin_nan, AttritionLabel_Leave","[""frozenset('JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",4,6
"frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})",0.0918918918918919,0.1277027027027027,0.0493243243243243,0.5367647058823529,4.203236850295673,1.0,0.0375894813732651,1.883054483054483,0.8392041748206133,0.2896825396825397,0.4689479199890645,0.4615040460628696,"Age_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True, YearsAtCompany_bin_nan → TotalWorkingYears_bin_nan, AttritionLabel_Leave","[""frozenset('Age_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",4,6
"frozenset({'JobLevel_-0.963503753471408', 'AttritionLabel_Leave'})","frozenset({'TotalWorkingYears_bin_nan', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.0966216216216216,0.1236486486486486,0.0493243243243243,0.5104895104895105,4.128549046581834,1.0,0.0373771913805697,1.790260617760618,0.8388336185080071,0.2885375494071146,0.4414221091167892,0.4546983071573235,"JobLevel_-0.963503753471408, AttritionLabel_Leave → TotalWorkingYears_bin_nan, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('JobLevel_-0.963503753471408'"", ""'AttritionLabel_Leave')""]",2,1
