antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'YearsAtCompany_bin_(2, 5]', 'MonthlyIncome_bin_(0, 3000]'})","frozenset({'AttritionLabel_Stay', 'Age_bin_nan', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})",0.05675675675675676,0.22837837837837838,0.03648648648648649,0.6428571428571429,2.814877430262046,1.0,0.02352447041636231,2.160540540540541,0.6835402737981535,0.14673913043478265,0.5371528646484864,0.4013102282333052
"frozenset({'OverTime_Yes_True', 'MonthlyIncome_bin_(0, 3000]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})",0.09527027027027027,0.12635135135135134,0.033783783783783786,0.3546099290780142,2.80653847612546,1.0,0.021746256391526664,1.3536753786753788,0.7114712471994026,0.17985611510791372,0.2612704524636203,0.3109948041111996
"frozenset({'OverTime_Yes_True', 'MonthlyIncome_bin_(0, 3000]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053'})",0.09527027027027027,0.12635135135135134,0.033783783783783786,0.3546099290780142,2.80653847612546,1.0,0.021746256391526664,1.3536753786753788,0.7114712471994026,0.17985611510791372,0.2612704524636203,0.3109948041111996
"frozenset({'OverTime_Yes_True', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053'})",0.09527027027027027,0.12635135135135134,0.033783783783783786,0.3546099290780142,2.80653847612546,1.0,0.021746256391526664,1.3536753786753788,0.7114712471994026,0.17985611510791372,0.2612704524636203,0.3109948041111996
"frozenset({'JobLevel_0.8461225855358053', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]'})",0.14864864864864866,0.22094594594594594,0.0918918918918919,0.6181818181818182,2.7978871281623574,1.0,0.05904857560262966,2.0403796653796653,0.7547852474323063,0.3309002433090025,0.5098951352203737,0.5170419794273006
frozenset({'JobLevel_0.8461225855358053'}),"frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]'})",0.14864864864864866,0.22094594594594594,0.0918918918918919,0.6181818181818182,2.7978871281623574,1.0,0.05904857560262966,2.0403796653796653,0.7547852474323063,0.3309002433090025,0.5098951352203737,0.5170419794273006
frozenset({'JobLevel_0.8461225855358053'}),"frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.14864864864864866,0.22094594594594594,0.0918918918918919,0.6181818181818182,2.7978871281623574,1.0,0.05904857560262966,2.0403796653796653,0.7547852474323063,0.3309002433090025,0.5098951352203737,0.5170419794273006
"frozenset({'MonthlyIncome_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_-0.0586905839678013', 'YearsAtCompany_bin_(0, 2]'})",0.1222972972972973,0.12837837837837837,0.04391891891891892,0.35911602209944754,2.7973248037220126,1.0,0.02821859021183346,1.3600302889095994,0.7320423994788893,0.2124183006535948,0.2647222579125445,0.35061064262867114
"frozenset({'Age_bin_nan', 'MonthlyIncome_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_-0.0586905839678013', 'YearsAtCompany_bin_(0, 2]'})",0.1222972972972973,0.12837837837837837,0.04391891891891892,0.35911602209944754,2.7973248037220126,1.0,0.02821859021183346,1.3600302889095994,0.7320423994788893,0.2124183006535948,0.2647222579125445,0.35061064262867114
"frozenset({'MonthlyIncome_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_-0.0586905839678013', 'YearsAtCompany_bin_(0, 2]', 'Age_bin_nan'})",0.1222972972972973,0.12837837837837837,0.04391891891891892,0.35911602209944754,2.7973248037220126,1.0,0.02821859021183346,1.3600302889095994,0.7320423994788893,0.2124183006535948,0.2647222579125445,0.35061064262867114
"frozenset({'YearsAtCompany_bin_nan', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.05405405405405406,0.3,0.04527027027027027,0.8375,2.791666666666667,1.0,0.029054054054054056,4.307692307692308,0.6784648187633263,0.14660831509846828,0.767857142857143,0.49420045045045047
"frozenset({'YearsAtCompany_bin_nan', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.05405405405405406,0.3,0.04527027027027027,0.8375,2.791666666666667,1.0,0.029054054054054056,4.307692307692308,0.6784648187633263,0.14660831509846828,0.767857142857143,0.49420045045045047
"frozenset({'YearsAtCompany_bin_nan', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.05405405405405406,0.3,0.04527027027027027,0.8375,2.791666666666667,1.0,0.029054054054054056,4.307692307692308,0.6784648187633263,0.14660831509846828,0.767857142857143,0.49420045045045047
"frozenset({'OverTime_Yes_False', 'JobLevel_-0.0586905839678013', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})",0.07905405405405405,0.14391891891891892,0.03175675675675676,0.4017094017094017,2.7912202560089887,1.0,0.02037938276113952,1.4308783783783783,0.6968202182295,0.16607773851590107,0.3011285828965387,0.3111833393523534
"frozenset({'OverTime_Yes_False', 'JobLevel_-0.0586905839678013', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_nan'})",0.07905405405405405,0.14391891891891892,0.03175675675675676,0.4017094017094017,2.7912202560089887,1.0,0.02037938276113952,1.4308783783783783,0.6968202182295,0.16607773851590107,0.3011285828965387,0.3111833393523534
"frozenset({'Age_bin_nan', 'OverTime_Yes_False', 'JobLevel_-0.0586905839678013', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_nan'})",0.07905405405405405,0.14391891891891892,0.03175675675675676,0.4017094017094017,2.7912202560089887,1.0,0.02037938276113952,1.4308783783783783,0.6968202182295,0.16607773851590107,0.3011285828965387,0.3111833393523534
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.06148648648648649,0.3,0.051351351351351354,0.8351648351648352,2.783882783882784,1.0,0.03290540540540541,4.246666666666667,0.6827706415065743,0.1655773420479303,0.7645211930926219,0.5031680031680033
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.06148648648648649,0.3,0.051351351351351354,0.8351648351648352,2.783882783882784,1.0,0.03290540540540541,4.246666666666667,0.6827706415065743,0.1655773420479303,0.7645211930926219,0.5031680031680033
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.06148648648648649,0.3,0.051351351351351354,0.8351648351648352,2.783882783882784,1.0,0.03290540540540541,4.246666666666667,0.6827706415065743,0.1655773420479303,0.7645211930926219,0.5031680031680033
"frozenset({'JobLevel_1.7509357550394118', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})",0.0722972972972973,0.22837837837837838,0.04594594594594595,0.6355140186915889,2.782724105513466,1.0,0.029434806428049673,2.1170131670131673,0.6905659568998758,0.1803713527851459,0.5276363814917263,0.4183487253221258
"frozenset({'JobLevel_1.7509357550394118', 'MonthlyIncome_bin_(0, 3000]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})",0.0722972972972973,0.22837837837837838,0.04594594594594595,0.6355140186915889,2.782724105513466,1.0,0.029434806428049673,2.1170131670131673,0.6905659568998758,0.1803713527851459,0.5276363814917263,0.4183487253221258
"frozenset({'JobLevel_1.7509357550394118', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})",0.0722972972972973,0.22837837837837838,0.04594594594594595,0.6355140186915889,2.782724105513466,1.0,0.029434806428049673,2.1170131670131673,0.6905659568998758,0.1803713527851459,0.5276363814917263,0.4183487253221258
"frozenset({'JobLevel_1.7509357550394118', 'MonthlyIncome_bin_(0, 3000]'})","frozenset({'AttritionLabel_Stay', 'Age_bin_nan', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})",0.0722972972972973,0.22837837837837838,0.04594594594594595,0.6355140186915889,2.782724105513466,1.0,0.029434806428049673,2.1170131670131673,0.6905659568998758,0.1803713527851459,0.5276363814917263,0.4183487253221258
frozenset({'JobLevel_1.7509357550394118'}),"frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})",0.0722972972972973,0.22837837837837838,0.04594594594594595,0.6355140186915889,2.782724105513466,1.0,0.029434806428049673,2.1170131670131673,0.6905659568998758,0.1803713527851459,0.5276363814917263,0.4183487253221258
frozenset({'JobLevel_1.7509357550394118'}),"frozenset({'AttritionLabel_Stay', 'Age_bin_nan', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})",0.0722972972972973,0.22837837837837838,0.04594594594594595,0.6355140186915889,2.782724105513466,1.0,0.029434806428049673,2.1170131670131673,0.6905659568998758,0.1803713527851459,0.5276363814917263,0.4183487253221258
"frozenset({'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]'})",0.08716216216216216,0.22094594594594594,0.05337837837837838,0.6124031007751939,2.7717326885238136,1.0,0.03412025200876553,2.00995945945946,0.7002501663090631,0.20954907161803718,0.5024775274477771,0.4269966574212361
"frozenset({'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.08716216216216216,0.22094594594594594,0.05337837837837838,0.6124031007751939,2.7717326885238136,1.0,0.03412025200876553,2.00995945945946,0.7002501663090631,0.20954907161803718,0.5024775274477771,0.4269966574212361
"frozenset({'Age_bin_nan', 'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]'})",0.08716216216216216,0.22094594594594594,0.05337837837837838,0.6124031007751939,2.7717326885238136,1.0,0.03412025200876553,2.00995945945946,0.7002501663090631,0.20954907161803718,0.5024775274477771,0.4269966574212361
"frozenset({'JobLevel_-0.0586905839678013', 'OverTime_Yes_False', 'YearsAtCompany_bin_(0, 2]', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})",0.10405405405405406,0.11013513513513513,0.03175675675675676,0.3051948051948052,2.7710939367381084,1.0,0.020296749452154858,1.2807400858802729,0.7133596482782966,0.17407407407407408,0.21920145154769302,0.29676918173850686
"frozenset({'JobLevel_-0.0586905839678013', 'OverTime_Yes_False', 'YearsAtCompany_bin_(0, 2]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})",0.10405405405405406,0.11013513513513513,0.03175675675675676,0.3051948051948052,2.7710939367381084,1.0,0.020296749452154858,1.2807400858802729,0.7133596482782966,0.17407407407407408,0.21920145154769302,0.29676918173850686
"frozenset({'JobLevel_-0.0586905839678013', 'OverTime_Yes_False', 'YearsAtCompany_bin_(0, 2]'})","frozenset({'AttritionLabel_Stay', 'Age_bin_nan', 'MonthlyIncome_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})",0.10405405405405406,0.11013513513513513,0.03175675675675676,0.3051948051948052,2.7710939367381084,1.0,0.020296749452154858,1.2807400858802729,0.7133596482782966,0.17407407407407408,0.21920145154769302,0.29676918173850686
"frozenset({'YearsAtCompany_bin_(2, 5]', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.04391891891891892,0.3,0.03648648648648649,0.8307692307692308,2.7692307692307696,1.0,0.023310810810810812,4.136363636363638,0.6682371417353751,0.1186813186813187,0.7582417582417584,0.4761954261954262
"frozenset({'YearsAtCompany_bin_(2, 5]', 'OverTime_Yes_False', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.04391891891891892,0.3,0.03648648648648649,0.8307692307692308,2.7692307692307696,1.0,0.023310810810810812,4.136363636363638,0.6682371417353751,0.1186813186813187,0.7582417582417584,0.4761954261954262
"frozenset({'YearsAtCompany_bin_(2, 5]', 'OverTime_Yes_False'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.04391891891891892,0.3,0.03648648648648649,0.8307692307692308,2.7692307692307696,1.0,0.023310810810810812,4.136363636363638,0.6682371417353751,0.1186813186813187,0.7582417582417584,0.4761954261954262
"frozenset({'YearsAtCompany_bin_(2, 5]', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.04391891891891892,0.3,0.03648648648648649,0.8307692307692308,2.7692307692307696,1.0,0.023310810810810812,4.136363636363638,0.6682371417353751,0.1186813186813187,0.7582417582417584,0.4761954261954262
"frozenset({'YearsAtCompany_bin_(2, 5]', 'OverTime_Yes_False'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.04391891891891892,0.3,0.03648648648648649,0.8307692307692308,2.7692307692307696,1.0,0.023310810810810812,4.136363636363638,0.6682371417353751,0.1186813186813187,0.7582417582417584,0.4761954261954262
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan', 'OverTime_Yes_False', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.04391891891891892,0.3,0.03648648648648649,0.8307692307692308,2.7692307692307696,1.0,0.023310810810810812,4.136363636363638,0.6682371417353751,0.1186813186813187,0.7582417582417584,0.4761954261954262
"frozenset({'OverTime_Yes_False', 'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.027702702702702704,0.3,0.022972972972972974,0.8292682926829268,2.7642276422764227,1.0,0.014662162162162163,4.099999999999999,0.6564198994399706,0.07538802660753881,0.7560975609756099,0.4529224346297517
"frozenset({'OverTime_Yes_False', 'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'Age_bin_nan', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.027702702702702704,0.3,0.022972972972972974,0.8292682926829268,2.7642276422764227,1.0,0.014662162162162163,4.099999999999999,0.6564198994399706,0.07538802660753881,0.7560975609756099,0.4529224346297517
"frozenset({'OverTime_Yes_False', 'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.027702702702702704,0.3,0.022972972972972974,0.8292682926829268,2.7642276422764227,1.0,0.014662162162162163,4.099999999999999,0.6564198994399706,0.07538802660753881,0.7560975609756099,0.4529224346297517
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.3,0.051351351351351354,0.8172043010752689,2.724014336917563,1.0,0.0325,3.8294117647058834,0.6753310818502637,0.1648590021691974,0.7388632872503842,0.49418773612322003
"frozenset({'YearsAtCompany_bin_(2, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.3,0.051351351351351354,0.8172043010752689,2.724014336917563,1.0,0.0325,3.8294117647058834,0.6753310818502637,0.1648590021691974,0.7388632872503842,0.49418773612322003
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.3,0.051351351351351354,0.8172043010752689,2.724014336917563,1.0,0.0325,3.8294117647058834,0.6753310818502637,0.1648590021691974,0.7388632872503842,0.49418773612322003
"frozenset({'YearsAtCompany_bin_(2, 5]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.3,0.051351351351351354,0.8172043010752689,2.724014336917563,1.0,0.0325,3.8294117647058834,0.6753310818502637,0.1648590021691974,0.7388632872503842,0.49418773612322003
"frozenset({'YearsAtCompany_bin_(2, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.06283783783783783,0.3,0.051351351351351354,0.8172043010752689,2.724014336917563,1.0,0.0325,3.8294117647058834,0.6753310818502637,0.1648590021691974,0.7388632872503842,0.49418773612322003
"frozenset({'YearsAtCompany_bin_(2, 5]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.06283783783783783,0.3,0.051351351351351354,0.8172043010752689,2.724014336917563,1.0,0.0325,3.8294117647058834,0.6753310818502637,0.1648590021691974,0.7388632872503842,0.49418773612322003
"frozenset({'OverTime_Yes_True', 'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.025675675675675677,0.3,0.020945945945945947,0.8157894736842105,2.719298245614035,1.0,0.013243243243243243,3.7999999999999994,0.6489195114312558,0.06873614190687362,0.736842105263158,0.44280464675201514
"frozenset({'OverTime_Yes_True', 'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.025675675675675677,0.3,0.020945945945945947,0.8157894736842105,2.719298245614035,1.0,0.013243243243243243,3.7999999999999994,0.6489195114312558,0.06873614190687362,0.736842105263158,0.44280464675201514
"frozenset({'Age_bin_nan', 'OverTime_Yes_True', 'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.025675675675675677,0.3,0.020945945945945947,0.8157894736842105,2.719298245614035,1.0,0.013243243243243243,3.7999999999999994,0.6489195114312558,0.06873614190687362,0.736842105263158,0.44280464675201514
"frozenset({'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.03986486486486487,0.3,0.032432432432432434,0.8135593220338984,2.7118644067796613,1.0,0.020472972972972972,3.7545454545454553,0.6574595355383532,0.10549450549450551,0.7336561743341405,0.46083371507100324
"frozenset({'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.03986486486486487,0.3,0.032432432432432434,0.8135593220338984,2.7118644067796613,1.0,0.020472972972972972,3.7545454545454553,0.6574595355383532,0.10549450549450551,0.7336561743341405,0.46083371507100324
"frozenset({'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.03986486486486487,0.3,0.032432432432432434,0.8135593220338984,2.7118644067796613,1.0,0.020472972972972972,3.7545454545454553,0.6574595355383532,0.10549450549450551,0.7336561743341405,0.46083371507100324
"frozenset({'YearsAtCompany_bin_nan', 'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.032432432432432434,0.3,0.026351351351351353,0.8125,2.7083333333333335,1.0,0.016621621621621625,3.733333333333333,0.6519123334765794,0.08609271523178809,0.7321428571428571,0.4501689189189189
"frozenset({'Age_bin_nan', 'YearsAtCompany_bin_nan', 'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]'})",0.032432432432432434,0.3,0.026351351351351353,0.8125,2.7083333333333335,1.0,0.016621621621621625,3.733333333333333,0.6519123334765794,0.08609271523178809,0.7321428571428571,0.4501689189189189
"frozenset({'YearsAtCompany_bin_nan', 'JobLevel_0.8461225855358053', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.032432432432432434,0.3,0.026351351351351353,0.8125,2.7083333333333335,1.0,0.016621621621621625,3.733333333333333,0.6519123334765794,0.08609271523178809,0.7321428571428571,0.4501689189189189
"frozenset({'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.08513513513513514,0.1472972972972973,0.033783783783783786,0.3968253968253968,2.694043978447648,1.0,0.021243608473338206,1.413691322901849,0.6873264401772526,0.17006802721088435,0.29263200261615474,0.3130915974952672
"frozenset({'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053'})","frozenset({'OverTime_Yes_False', 'Age_bin_nan', 'AttritionLabel_Stay', 'TotalWorkingYears_bin_(0, 5]', 'MonthlyIncome_bin_(0, 3000]'})",0.08513513513513514,0.1472972972972973,0.033783783783783786,0.3968253968253968,2.694043978447648,1.0,0.021243608473338206,1.413691322901849,0.6873264401772526,0.17006802721088435,0.29263200261615474,0.3130915974952672
"frozenset({'YearsAtCompany_bin_(0, 2]', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.08513513513513514,0.1472972972972973,0.033783783783783786,0.3968253968253968,2.694043978447648,1.0,0.021243608473338206,1.413691322901849,0.6873264401772526,0.17006802721088435,0.29263200261615474,0.3130915974952672
"frozenset({'Age_bin_nan', 'JobLevel_-0.0586905839678013', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_nan'})",0.11418918918918919,0.14391891891891892,0.04391891891891892,0.38461538461538464,2.6724449259660528,1.0,0.02748493425858291,1.3911317567567567,0.7064836003051107,0.20504731861198736,0.28116082812215415,0.3448898519321055
"frozenset({'JobLevel_-0.0586905839678013', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})",0.11418918918918919,0.14391891891891892,0.04391891891891892,0.38461538461538464,2.6724449259660528,1.0,0.02748493425858291,1.3911317567567567,0.7064836003051107,0.20504731861198736,0.28116082812215415,0.3448898519321055
"frozenset({'JobLevel_-0.0586905839678013', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_nan'})",0.11418918918918919,0.14391891891891892,0.04391891891891892,0.38461538461538464,2.6724449259660528,1.0,0.02748493425858291,1.3911317567567567,0.7064836003051107,0.20504731861198736,0.28116082812215415,0.3448898519321055
"frozenset({'Age_bin_nan', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053'})",0.15878378378378377,0.12635135135135134,0.05337837837837838,0.3361702127659575,2.6605984753669367,1.0,0.033315832724616516,1.316073284823285,0.7419551624218393,0.23032069970845487,0.2401638939625809,0.3793150529070429
"frozenset({'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053'})",0.15878378378378377,0.12635135135135134,0.05337837837837838,0.3361702127659575,2.6605984753669367,1.0,0.033315832724616516,1.316073284823285,0.7419551624218393,0.23032069970845487,0.2401638939625809,0.3793150529070429
"frozenset({'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})",0.15878378378378377,0.12635135135135134,0.05337837837837838,0.3361702127659575,2.6605984753669367,1.0,0.033315832724616516,1.316073284823285,0.7419551624218393,0.23032069970845487,0.2401638939625809,0.3793150529070429
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.22094594594594594,0.03648648648648649,0.5806451612903226,2.627996448653448,1.0,0.022602720964207453,1.857744282744283,0.6610189858207162,0.1475409836065574,0.4617127829225303,0.37289138798461086
"frozenset({'YearsAtCompany_bin_(2, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.22094594594594594,0.03648648648648649,0.5806451612903226,2.627996448653448,1.0,0.022602720964207453,1.857744282744283,0.6610189858207162,0.1475409836065574,0.4617127829225303,0.37289138798461086
"frozenset({'YearsAtCompany_bin_(2, 5]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.06283783783783783,0.22094594594594594,0.03648648648648649,0.5806451612903226,2.627996448653448,1.0,0.022602720964207453,1.857744282744283,0.6610189858207162,0.1475409836065574,0.4617127829225303,0.37289138798461086
"frozenset({'YearsAtCompany_bin_(2, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})",0.06283783783783783,0.22094594594594594,0.03648648648648649,0.5806451612903226,2.627996448653448,1.0,0.022602720964207453,1.857744282744283,0.6610189858207162,0.1475409836065574,0.4617127829225303,0.37289138798461086
